planet_radius,Period(Days),host_star_id,planet_name
3.27,16,S76790531,Planet_5045
1.4699999999999998,13,S115080018,Planet_5046
1.37,59,S396956385,Planet_5047
0.77,625,S401396607,Planet_5048
1.67,237,S9005067,Planet_5049
0.67,49,S241940434,Planet_5050
2.77,365,S448847484,Planet_5051
0.67,37,S323641646,Planet_5052
2.869999999999999,28,S20931913,Planet_5053
0.77,280,S206686962,Planet_5054
3.869999999999999,199,S77897707,Planet_5055
2.27,17,S94924490,Planet_5056
2.9699999999999998,40,S354080845,Planet_5057
2.1699999999999995,91,S43400838,Planet_5058
1.27,223,S322187910,Planet_5059
1.5699999999999998,457,S144205041,Planet_5060
1.27,13,S269919096,Planet_5061
1.27,89,S262878499,Planet_5062
0.77,26,S251118265,Planet_5063
4.669999999999999,231,S423299031,Planet_5064
0.77,17,S354617277,Planet_5065
0.67,360,S268764405,Planet_5066
1.87,257,S51153333,Planet_5067
0.87,36,S428735585,Planet_5068
4.169999999999999,396,S184610711,Planet_5069
1.37,537,S97487099,Planet_5070
0.97,578,S667257429,Planet_5071
0.67,396,S69550936,Planet_5072
0.87,44,S231824922,Planet_5073
1.17,89,S381949148,Planet_5074
0.97,10,S120229621,Planet_5075
2.6699999999999995,268,S300515837,Planet_5076
1.5699999999999998,436,S387292987,Planet_5077
3.27,28,S365027003,Planet_5078
0.67,20,S247405888,Planet_5079
4.369999999999999,614,S457926847,Planet_5080
1.67,413,S175739886,Planet_5081
1.67,90,S409319605,Planet_5082
1.17,120,S144160090,Planet_5083
2.1699999999999995,41,S1000788891,Planet_5084
2.47,12,S330078921,Planet_5085
3.369999999999999,81,S285972548,Planet_5086
2.27,285,S311365280,Planet_5087
0.97,148,S427736349,Planet_5088
2.07,176,S87865358,Planet_5089
3.669999999999999,53,S369134047,Planet_5090
4.569999999999999,84,S288404080,Planet_5091
0.97,39,S312808742,Planet_5092
6.569999999999999,132,S469725550,Planet_5093
7.269999999999999,19,S628063843,Planet_5094
0.67,30,S441034000,Planet_5095
0.87,14,S300443029,Planet_5096
14.969999999999995,53,S115446446,Planet_5097
0.87,76,S448847484,Planet_5098
1.5699999999999998,152,S251086776,Planet_5099
3.27,43,S269831195,Planet_5100
1.97,18,S399386683,Planet_5101
1.0699999999999998,24,S318567964,Planet_5102
0.97,10,S232606278,Planet_5103
1.0699999999999998,46,S246852477,Planet_5104
2.869999999999999,600,S441054056,Planet_5105
1.97,17,S441804565,Planet_5106
3.0699999999999994,316,S241265066,Planet_5107
1.37,63,S147407292,Planet_5108
0.97,607,S335018215,Planet_5109
0.97,363,S277888583,Planet_5110
0.87,479,S439949946,Planet_5111
1.27,631,S402136542,Planet_5112
0.97,23,S468869378,Planet_5113
1.87,60,S257499340,Planet_5114
1.17,626,S138819293,Planet_5115
1.37,566,S160042321,Planet_5116
0.87,299,S393517037,Planet_5117
3.669999999999999,451,S358247731,Planet_5118
1.37,164,S366036174,Planet_5119
1.27,605,S207402722,Planet_5120
0.67,99,S383523537,Planet_5121
1.5699999999999998,87,S212296912,Planet_5122
1.7699999999999996,41,S362179588,Planet_5123
0.87,63,S13060575,Planet_5124
0.97,173,S335814603,Planet_5125
2.9699999999999998,231,S254304319,Planet_5126
0.77,277,S214300025,Planet_5127
0.87,488,S411629521,Planet_5128
1.0699999999999998,603,S263072616,Planet_5129
0.77,383,S28308696,Planet_5130
2.37,396,S21543329,Planet_5131
1.97,28,S93096884,Planet_5132
1.87,79,S286763141,Planet_5133
1.0699999999999998,350,S219463771,Planet_5134
0.77,11,S257022710,Planet_5135
0.97,13,S402106696,Planet_5136
0.87,128,S1000795915,Planet_5137
1.37,91,S248957280,Planet_5138
1.97,25,S349674635,Planet_5139
1.4699999999999998,189,S82546179,Planet_5140
1.7699999999999996,512,S454148365,Planet_5141
5.169999999999999,627,S143399734,Planet_5142
3.0699999999999994,404,S29845542,Planet_5143
0.97,319,S49203537,Planet_5144
1.5699999999999998,188,S27304566,Planet_5145
2.5699999999999994,220,S21897561,Planet_5146
2.47,153,S671161551,Planet_5147
2.9699999999999998,70,S137958028,Planet_5148
1.0699999999999998,47,S146249749,Planet_5149
1.37,77,S300157969,Planet_5150
3.869999999999999,485,S1825871,Planet_5151
3.27,10,S439862730,Planet_5152
3.769999999999999,201,S102885744,Planet_5153
1.5699999999999998,63,S180262572,Planet_5154
1.0699999999999998,302,S144219989,Planet_5155
2.6699999999999995,29,S258873063,Planet_5156
0.87,624,S72290819,Planet_5157
2.47,179,S346720608,Planet_5158
0.87,500,S387600431,Planet_5159
1.17,231,S251078597,Planet_5160
1.0699999999999998,26,S250205478,Planet_5161
0.97,171,S33358171,Planet_5162
1.27,70,S262021187,Planet_5163
10.57,382,S154011858,Planet_5164
1.27,120,S39936432,Planet_5165
0.77,15,S31194599,Planet_5166
1.87,175,S159288801,Planet_5167
1.87,485,S21623610,Planet_5168
1.37,136,S198187877,Planet_5169
1.5699999999999998,195,S265916743,Planet_5170
0.77,48,S326476717,Planet_5171
0.77,39,S293289676,Planet_5172
1.97,60,S16151344,Planet_5173
0.87,208,S332827716,Planet_5174
7.169999999999998,289,S99619687,Planet_5175
3.27,266,S352300400,Planet_5176
0.67,41,S229012143,Planet_5177
2.1699999999999995,563,S278657065,Planet_5178
4.169999999999999,147,S357533284,Planet_5179
2.9699999999999998,38,S79015105,Planet_5180
2.869999999999999,112,S198483749,Planet_5181
0.77,185,S388528650,Planet_5182
1.27,232,S245860592,Planet_5183
0.97,202,S396438168,Planet_5184
0.97,330,S324608535,Planet_5185
1.7699999999999996,59,S459221889,Planet_5186
1.27,580,S111148377,Planet_5187
0.97,31,S31963445,Planet_5188
2.77,54,S187416457,Planet_5189
0.77,373,S27024885,Planet_5190
1.0699999999999998,228,S143045445,Planet_5191
2.1699999999999995,86,S84667204,Planet_5192
1.5699999999999998,64,S445831895,Planet_5193
2.47,615,S206794120,Planet_5194
0.77,12,S20800864,Planet_5195
2.1699999999999995,378,S76136632,Planet_5196
2.47,28,S384387706,Planet_5197
1.27,340,S74998709,Planet_5198
0.77,289,S308289464,Planet_5199
0.77,179,S411103229,Planet_5200
1.4699999999999998,315,S134625460,Planet_5201
0.97,250,S141918784,Planet_5202
1.4699999999999998,447,S356322721,Planet_5203
2.27,252,S217461054,Planet_5204
3.1699999999999995,305,S172536921,Planet_5205
0.67,125,S443726478,Planet_5206
0.77,149,S318275572,Planet_5207
0.87,292,S219030951,Planet_5208
3.27,13,S453258688,Planet_5209
1.17,72,S16917398,Planet_5210
0.67,621,S310990132,Planet_5211
13.569999999999997,631,S2591769,Planet_5212
0.77,185,S63881698,Planet_5213
0.67,431,S437232382,Planet_5214
3.669999999999999,158,S30203825,Planet_5215
1.0699999999999998,138,S399517371,Planet_5216
2.07,638,S772612965,Planet_5217
1.27,125,S150653548,Planet_5218
0.97,310,S103068804,Planet_5219
1.17,78,S293800760,Planet_5220
2.47,78,S200438019,Planet_5221
0.67,133,S1100511018,Planet_5222
1.87,64,S279533792,Planet_5223
4.869999999999999,340,S70688623,Planet_5224
0.97,84,S136751822,Planet_5225
2.47,633,S118295808,Planet_5226
2.1699999999999995,61,S375147287,Planet_5227
4.869999999999999,315,S252478806,Planet_5228
1.4699999999999998,172,S282750542,Planet_5229
2.27,399,S291836643,Planet_5230
1.4699999999999998,486,S344990708,Planet_5231
0.77,161,S281942593,Planet_5232
1.7699999999999996,557,S169303782,Planet_5233
1.97,374,S62535325,Planet_5234
3.0699999999999994,15,S46150738,Planet_5235
0.67,26,S212714426,Planet_5236
2.37,17,S262300150,Planet_5237
1.37,23,S421911620,Planet_5238
1.7699999999999996,221,S309661100,Planet_5239
2.07,558,S91992468,Planet_5240
4.769999999999999,192,S392323519,Planet_5241
0.77,254,S214601901,Planet_5242
2.1699999999999995,573,S94729435,Planet_5243
0.67,13,S344714317,Planet_5244
5.069999999999999,246,S365858559,Planet_5245
0.77,84,S1203373581,Planet_5246
0.77,24,S58338979,Planet_5247
1.17,25,S219769772,Planet_5248
1.27,13,S240153098,Planet_5249
0.87,491,S101522277,Planet_5250
0.67,92,S233434793,Planet_5251
2.9699999999999998,217,S68905799,Planet_5252
2.27,393,S92136298,Planet_5253
2.47,195,S94749291,Planet_5254
2.37,41,S99571729,Planet_5255
1.0699999999999998,262,S207306088,Planet_5256
3.1699999999999995,15,S33419291,Planet_5257
1.5699999999999998,48,S160059095,Planet_5258
1.0699999999999998,504,S26776835,Planet_5259
1.87,20,S260233527,Planet_5260
0.67,472,S120853136,Planet_5261
6.069999999999999,185,S14347470,Planet_5262
2.6699999999999995,50,S30068122,Planet_5263
2.07,123,S213471387,Planet_5264
2.07,16,S381416099,Planet_5265
1.7699999999999996,37,S441592534,Planet_5266
11.669999999999998,15,S85085018,Planet_5267
2.47,620,S316351116,Planet_5268
2.77,153,S129821115,Planet_5269
3.5699999999999994,40,S232024628,Planet_5270
0.87,520,S60986648,Planet_5271
1.5699999999999998,475,S443965212,Planet_5272
3.0699999999999994,471,S311321896,Planet_5273
1.7699999999999996,398,S306658481,Planet_5274
1.97,152,S172709004,Planet_5275
3.0699999999999994,378,S72798054,Planet_5276
0.77,638,S219777482,Planet_5277
1.87,277,S248027247,Planet_5278
0.77,154,S620343864,Planet_5279
10.169999999999998,256,S344951838,Planet_5280
1.27,154,S236899387,Planet_5281
1.97,57,S393946386,Planet_5282
2.07,283,S289674115,Planet_5283
3.9699999999999993,603,S389757980,Planet_5284
1.27,101,S62645857,Planet_5285
1.4699999999999998,69,S230631552,Planet_5286
5.269999999999999,319,S310933995,Planet_5287
1.0699999999999998,156,S116417668,Planet_5288
3.369999999999999,283,S206402844,Planet_5289
2.77,376,S118034753,Planet_5290
5.369999999999999,155,S39698449,Planet_5291
0.97,111,S355950542,Planet_5292
1.87,13,S444007688,Planet_5293
0.67,15,S259245942,Planet_5294
1.17,52,S17142853,Planet_5295
1.0699999999999998,520,S395746265,Planet_5296
3.27,187,S468319961,Planet_5297
0.97,355,S421809379,Planet_5298
1.67,14,S16774287,Planet_5299
1.7699999999999996,65,S186958410,Planet_5300
2.5699999999999994,36,S391897980,Planet_5301
1.7699999999999996,418,S16032626,Planet_5302
0.77,106,S219234564,Planet_5303
0.97,594,S353803599,Planet_5304
1.7699999999999996,42,Snan,Planet_5305
2.47,78,S387010194,Planet_5306
2.6699999999999995,43,S389296527,Planet_5307
2.07,112,S159190005,Planet_5308
1.27,19,S290183774,Planet_5309
5.969999999999999,593,S50979177,Planet_5310
1.87,113,S417825716,Planet_5311
0.97,172,S201310500,Planet_5312
0.87,302,S9896079,Planet_5313
1.17,59,S2591769,Planet_5314
1.4699999999999998,313,S62483237,Planet_5315
5.369999999999999,584,S53175558,Planet_5316
1.67,46,S407932434,Planet_5317
2.47,196,S159331746,Planet_5318
1.0699999999999998,131,S393713800,Planet_5319
1.5699999999999998,88,S210160469,Planet_5320
1.87,25,S441582915,Planet_5321
1.0699999999999998,35,S28230919,Planet_5322
0.67,207,S319614734,Planet_5323
0.97,530,S266998480,Planet_5324
3.4699999999999998,577,S284303881,Planet_5325
1.4699999999999998,618,S5362024,Planet_5326
1.0699999999999998,182,S440701014,Planet_5327
1.7699999999999996,190,S28127152,Planet_5328
1.17,125,S408412672,Planet_5329
2.37,412,S71859994,Planet_5330
3.1699999999999995,29,S17405925,Planet_5331
1.4699999999999998,19,S276536284,Planet_5332
2.47,64,S10682576,Planet_5333
3.27,16,S238305920,Planet_5334
0.77,408,S4386949,Planet_5335
1.0699999999999998,363,S91380678,Planet_5336
0.97,229,S154340663,Planet_5337
0.67,74,S434525410,Planet_5338
1.27,208,S95789856,Planet_5339
1.5699999999999998,592,S17125337,Planet_5340
3.0699999999999994,35,S263798437,Planet_5341
0.67,126,S23077667,Planet_5342
1.0699999999999998,336,S363573338,Planet_5343
1.7699999999999996,626,S187260182,Planet_5344
6.569999999999999,228,S1399933,Planet_5345
0.87,625,S442548143,Planet_5346
0.87,266,S60876325,Planet_5347
4.969999999999999,300,S18809756,Planet_5348
2.77,94,S414657516,Planet_5349
1.27,140,S86177169,Planet_5350
1.5699999999999998,187,S12723528,Planet_5351
0.77,230,S123228191,Planet_5352
1.17,576,S77700654,Planet_5353
2.77,584,S70441438,Planet_5354
2.6699999999999995,293,S289529778,Planet_5355
2.47,126,S46297363,Planet_5356
2.6699999999999995,44,S133745276,Planet_5357
1.17,14,S47723906,Planet_5358
0.77,305,S171523537,Planet_5359
10.169999999999998,100,S406095880,Planet_5360
0.97,18,S147806578,Planet_5361
1.5699999999999998,16,S147555981,Planet_5362
3.5699999999999994,19,S347752831,Planet_5363
1.0699999999999998,44,S181085174,Planet_5364
0.77,11,S418175966,Planet_5365
2.869999999999999,113,S3962869,Planet_5366
1.0699999999999998,567,S62184739,Planet_5367
0.77,270,S231861553,Planet_5368
1.0699999999999998,56,S91380678,Planet_5369
0.77,398,S278952345,Planet_5370
2.9699999999999998,257,S98612549,Planet_5371
0.97,12,S230746433,Planet_5372
2.47,36,S1731874032,Planet_5373
1.67,68,S247436995,Planet_5374
1.4699999999999998,57,S416236614,Planet_5375
1.97,11,S210088954,Planet_5376
11.469999999999995,569,S468353889,Planet_5377
3.369999999999999,135,S139638207,Planet_5378
3.869999999999999,487,S67518721,Planet_5379
1.4699999999999998,133,S177918151,Planet_5380
2.1699999999999995,64,S326120346,Planet_5381
7.5699999999999985,188,S118951391,Planet_5382
1.37,16,S167688990,Planet_5383
1.87,578,S19064262,Planet_5384
2.37,389,S72576236,Planet_5385
1.67,19,S358487062,Planet_5386
0.97,435,S233975043,Planet_5387
1.27,375,S287257235,Planet_5388
7.5699999999999985,119,S416415862,Planet_5389
1.5699999999999998,378,S371228841,Planet_5390
2.5699999999999994,16,S375008312,Planet_5391
1.27,567,S98974844,Planet_5392
1.27,439,S143855075,Planet_5393
1.67,468,S309632151,Planet_5394
1.67,438,S17145415,Planet_5395
1.5699999999999998,77,S154343870,Planet_5396
0.77,263,S80202549,Planet_5397
1.5699999999999998,67,S250419023,Planet_5398
0.87,32,S423700466,Planet_5399
0.77,176,S291836643,Planet_5400
1.97,21,S435204637,Planet_5401
2.1699999999999995,97,S303032027,Planet_5402
1.27,298,S277890728,Planet_5403
2.07,122,S456645647,Planet_5404
1.17,530,S119885027,Planet_5405
7.369999999999998,347,S314258831,Planet_5406
3.0699999999999994,56,S18905408,Planet_5407
3.27,227,S385758388,Planet_5408
0.87,42,S66574369,Planet_5409
1.0699999999999998,31,S198387576,Planet_5410
0.67,82,S152825519,Planet_5411
0.67,487,S279606581,Planet_5412
0.97,35,S101133504,Planet_5413
1.7699999999999996,163,S340637363,Planet_5414
0.67,15,S770851828,Planet_5415
1.37,105,S267039810,Planet_5416
1.27,461,S127339511,Planet_5417
0.77,91,S127370064,Planet_5418
6.869999999999998,51,S256160494,Planet_5419
2.9699999999999998,460,S459178527,Planet_5420
4.27,584,S367740222,Planet_5421
5.469999999999999,567,S219117614,Planet_5422
3.1699999999999995,109,S154841835,Planet_5423
0.77,21,S270468256,Planet_5424
2.5699999999999994,71,S413401555,Planet_5425
7.369999999999998,278,S339769900,Planet_5426
1.7699999999999996,386,S175456679,Planet_5427
6.169999999999999,570,S85247709,Planet_5428
1.4699999999999998,307,S337130939,Planet_5429
5.469999999999999,169,S94705689,Planet_5430
1.5699999999999998,129,S27985254,Planet_5431
4.469999999999999,246,S81483251,Planet_5432
5.969999999999999,273,S243962745,Planet_5433
1.27,312,S383523537,Planet_5434
0.67,51,S253928127,Planet_5435
1.17,15,S468723402,Planet_5436
4.569999999999999,54,S416841738,Planet_5437
3.27,19,S326538408,Planet_5438
1.87,143,S260429995,Planet_5439
0.97,390,S319280528,Planet_5440
4.169999999999999,295,S150352206,Planet_5441
5.169999999999999,407,S287532010,Planet_5442
1.27,317,S294603115,Planet_5443
3.9699999999999993,43,S10923481,Planet_5444
1.27,56,S67473728,Planet_5445
2.5699999999999994,20,S97402436,Planet_5446
1.17,487,S176285385,Planet_5447
0.67,39,S290548822,Planet_5448
0.77,38,S178952972,Planet_5449
2.27,407,S188878370,Planet_5450
1.17,31,S81248321,Planet_5451
1.5699999999999998,38,S154341239,Planet_5452
4.669999999999999,308,S24694579,Planet_5453
1.5699999999999998,21,S437256139,Planet_5454
0.87,243,S411382868,Planet_5455
1.0699999999999998,210,S258322247,Planet_5456
0.67,135,S466101625,Planet_5457
0.97,135,S212958882,Planet_5458
2.77,28,S331945944,Planet_5459
1.17,10,S407222115,Planet_5460
0.87,32,S185259057,Planet_5461
1.5699999999999998,245,S248391510,Planet_5462
2.27,282,S67642456,Planet_5463
1.0699999999999998,90,S48332858,Planet_5464
1.0699999999999998,242,S405902579,Planet_5465
1.67,24,S98020331,Planet_5466
2.1699999999999995,199,S356697078,Planet_5467
1.17,37,S450082328,Planet_5468
1.0699999999999998,51,S217901922,Planet_5469
0.67,52,S389121767,Planet_5470
6.069999999999999,48,S161208104,Planet_5471
2.47,620,S900080356,Planet_5472
3.0699999999999994,53,S800985777,Planet_5473
0.97,10,S139472130,Planet_5474
1.5699999999999998,397,S188878355,Planet_5475
1.7699999999999996,12,S468589268,Planet_5476
1.67,262,S419939011,Planet_5477
1.7699999999999996,209,S62904024,Planet_5478
3.5699999999999994,443,S279806804,Planet_5479
0.77,32,S301983028,Planet_5480
3.27,19,S233115563,Planet_5481
2.5699999999999994,431,S162809834,Planet_5482
0.87,21,S206238583,Planet_5483
0.97,360,S278523703,Planet_5484
1.17,144,S97207373,Planet_5485
1.17,508,S251340304,Planet_5486
1.7699999999999996,50,S425137505,Planet_5487
2.9699999999999998,52,S412066335,Planet_5488
2.07,525,S429135124,Planet_5489
2.47,214,S219955130,Planet_5490
0.87,400,S1588316,Planet_5491
3.769999999999999,424,S80224448,Planet_5492
1.97,176,S278893586,Planet_5493
0.87,89,S443440842,Planet_5494
5.969999999999999,421,S446043823,Planet_5495
2.6699999999999995,45,S404498004,Planet_5496
1.17,44,S232621005,Planet_5497
2.9699999999999998,183,S8447415,Planet_5498
2.37,20,S407997659,Planet_5499
2.47,27,S686276845,Planet_5500
0.87,429,S375621179,Planet_5501
2.07,44,S352786602,Planet_5502
1.0699999999999998,256,S164599224,Planet_5503
1.4699999999999998,57,Snan,Planet_5504
3.1699999999999995,466,S245863716,Planet_5505
2.6699999999999995,220,S46799994,Planet_5506
0.67,262,S437043977,Planet_5507
16.169999999999998,15,S219486734,Planet_5508
3.369999999999999,280,S458623153,Planet_5509
2.1699999999999995,12,S89396609,Planet_5510
3.27,385,S201322507,Planet_5511
0.77,83,S294644168,Planet_5512
3.5699999999999994,572,S306574570,Planet_5513
0.87,273,S150553840,Planet_5514
0.67,522,S157201953,Planet_5515
2.869999999999999,36,S311410920,Planet_5516
3.1699999999999995,65,S280004836,Planet_5517
0.87,17,S27691167,Planet_5518
3.27,250,S417584161,Planet_5519
2.27,257,S369495198,Planet_5520
1.67,16,S21188228,Planet_5521
0.87,182,S229158436,Planet_5522
1.0699999999999998,28,S48658373,Planet_5523
1.87,37,S210514151,Planet_5524
0.87,160,S236671835,Planet_5525
0.67,189,S3538365,Planet_5526
3.5699999999999994,144,S149666388,Planet_5527
0.67,479,S461639857,Planet_5528
0.97,119,S425283213,Planet_5529
1.27,511,S283994667,Planet_5530
1.0699999999999998,102,S435907228,Planet_5531
1.67,178,S234837298,Planet_5532
3.5699999999999994,607,S241430822,Planet_5533
4.569999999999999,412,S347332240,Planet_5534
1.4699999999999998,67,S117546088,Planet_5535
16.269999999999996,30,S23270430,Planet_5536
0.97,48,S231865506,Planet_5537
2.47,281,S101133930,Planet_5538
0.67,49,S52988782,Planet_5539
0.97,36,S234928947,Planet_5540
1.67,176,S204390135,Planet_5541
0.87,236,S268126564,Planet_5542
1.5699999999999998,283,S429438609,Planet_5543
2.1699999999999995,537,S393640831,Planet_5544
2.6699999999999995,32,S453447311,Planet_5545
0.67,410,S140282069,Planet_5546
0.97,351,S238413980,Planet_5547
1.67,67,S241191004,Planet_5548
1.5699999999999998,627,S444000733,Planet_5549
1.7699999999999996,13,S188452312,Planet_5550
1.27,295,S26954419,Planet_5551
2.77,161,S467753728,Planet_5552
1.0699999999999998,30,S304616310,Planet_5553
3.1699999999999995,541,S435874566,Planet_5554
1.37,144,S144294898,Planet_5555
3.0699999999999994,427,S130088953,Planet_5556
3.0699999999999994,116,S250325537,Planet_5557
2.37,85,S301842094,Planet_5558
1.0699999999999998,53,S92343550,Planet_5559
1.0699999999999998,89,S248191989,Planet_5560
2.47,221,S126275754,Planet_5561
2.47,18,S259761784,Planet_5562
0.87,38,S393800504,Planet_5563
0.97,58,S464379563,Planet_5564
1.27,34,S649360163,Planet_5565
