planet_radius,Period(Days)
0.87,521
2.07,21
2.3699999999999997,395
0.67,27
1.17,141
3.2699999999999996,157
1.0699999999999998,77
2.869999999999999,109
1.0699999999999998,167
1.9699999999999998,65
0.67,10
2.9699999999999993,516
0.67,206
0.87,129
0.67,149
0.67,541
2.6699999999999995,227
0.87,404
2.869999999999999,13
1.27,207
1.67,114
0.87,49
0.97,144
4.569999999999999,239
0.77,353
2.7699999999999996,638
1.17,538
2.6699999999999995,41
5.369999999999999,257
1.4699999999999998,112
1.4699999999999998,14
1.3699999999999999,173
1.3699999999999999,46
2.1699999999999995,96
2.6699999999999995,85
12.269999999999998,250
1.9699999999999998,42
2.4699999999999998,80
3.2699999999999996,295
9.169999999999998,632
1.3699999999999999,139
1.17,610
0.87,177
1.0699999999999998,41
3.0699999999999994,19
0.67,13
14.469999999999997,187
1.67,26
1.27,613
3.1699999999999995,370
1.67,88
1.17,255
0.67,27
1.17,44
1.0699999999999998,27
2.1699999999999995,186
0.77,219
0.77,356
0.67,209
0.87,406
1.9699999999999998,11
1.5699999999999998,324
1.27,16
1.7699999999999996,304
1.0699999999999998,46
1.5699999999999998,638
2.7699999999999996,406
1.3699999999999999,566
1.17,225
1.8699999999999997,34
1.17,524
1.0699999999999998,101
2.869999999999999,211
0.87,123
1.8699999999999997,620
2.5699999999999994,21
0.97,201
1.3699999999999999,63
1.9699999999999998,22
4.869999999999999,594
0.67,111
0.67,207
1.4699999999999998,592
0.77,385
1.3699999999999999,27
1.27,602
0.87,65
1.8699999999999997,181
2.1699999999999995,85
1.9699999999999998,561
0.67,162
0.67,99
1.27,119
1.9699999999999998,21
1.5699999999999998,74
2.3699999999999997,616
1.4699999999999998,41
1.67,52
0.67,233
0.67,36
1.4699999999999998,145
2.7699999999999996,89
0.87,159
3.0699999999999994,12
1.67,254
3.9699999999999993,99
0.97,551
1.5699999999999998,138
0.77,11
1.0699999999999998,264
0.67,152
3.4699999999999993,270
4.969999999999999,306
12.869999999999997,101
3.1699999999999995,19
2.07,301
1.3699999999999999,280
0.87,237
0.77,112
0.87,206
0.67,50
3.369999999999999,136
2.07,352
0.67,184
3.4699999999999993,350
2.07,326
13.469999999999997,474
0.67,278
2.9699999999999993,348
3.0699999999999994,108
1.9699999999999998,638
6.0699999999999985,575
1.67,16
16.369999999999997,292
2.4699999999999998,69
0.87,11
2.2699999999999996,147
6.769999999999999,224
0.97,133
2.4699999999999998,506
0.77,114
16.77,73
0.67,68
2.3699999999999997,54
0.87,137
2.6699999999999995,276
2.07,98
0.77,89
1.0699999999999998,101
2.1699999999999995,21
0.87,186
3.2699999999999996,80
1.5699999999999998,111
1.0699999999999998,183
5.0699999999999985,116
0.67,39
1.3699999999999999,88
1.5699999999999998,118
0.77,50
1.5699999999999998,129
0.87,492
1.7699999999999996,340
2.07,482
1.4699999999999998,554
10.269999999999998,12
1.5699999999999998,111
1.5699999999999998,177
1.27,532
2.1699999999999995,97
1.67,68
0.77,60
3.669999999999999,211
9.069999999999999,119
2.7699999999999996,555
1.5699999999999998,169
4.669999999999999,53
1.4699999999999998,191
4.27,638
0.77,95
1.5699999999999998,638
1.0699999999999998,75
3.0699999999999994,111
1.4699999999999998,275
7.0699999999999985,315
1.3699999999999999,182
1.4699999999999998,160
8.769999999999998,567
2.9699999999999993,91
0.67,206
0.87,93
0.97,119
1.5699999999999998,54
7.669999999999998,139
0.67,309
2.07,48
4.969999999999999,619
2.4699999999999998,10
1.0699999999999998,139
1.0699999999999998,324
1.27,619
1.7699999999999996,548
1.8699999999999997,14
0.77,153
0.77,320
3.0699999999999994,77
1.3699999999999999,577
1.3699999999999999,473
12.169999999999998,496
0.77,433
0.97,14
0.67,95
1.0699999999999998,103
2.4699999999999998,92
3.0699999999999994,11
0.77,11
0.87,150
2.5699999999999994,345
1.27,96
1.4699999999999998,40
0.67,19
2.4699999999999998,388
1.4699999999999998,289
1.0699999999999998,515
0.67,54
0.87,253
3.9699999999999993,584
11.269999999999998,393
0.97,517
1.0699999999999998,377
1.8699999999999997,571
0.77,352
1.4699999999999998,28
2.869999999999999,106
2.3699999999999997,347
6.5699999999999985,148
1.67,54
0.67,15
1.0699999999999998,152
1.17,176
1.4699999999999998,143
0.67,171
1.7699999999999996,105
5.869999999999999,344
2.1699999999999995,69
3.0699999999999994,14
2.2699999999999996,364
2.5699999999999994,21
4.569999999999999,132
1.17,240
1.0699999999999998,555
2.4699999999999998,20
1.17,389
1.8699999999999997,162
1.9699999999999998,139
2.4699999999999998,138
9.669999999999998,158
2.869999999999999,13
0.77,53
2.7699999999999996,374
2.07,13
1.8699999999999997,312
0.77,244
2.07,215
0.67,36
1.5699999999999998,111
0.67,24
2.9699999999999993,562
2.869999999999999,29
0.67,79
1.4699999999999998,319
2.3699999999999997,172
11.769999999999998,226
13.369999999999997,270
1.27,49
0.77,168
1.67,13
1.0699999999999998,30
4.27,354
3.2699999999999996,22
1.7699999999999996,625
1.17,134
0.77,315
1.5699999999999998,111
8.869999999999997,105
9.069999999999999,381
0.97,14
2.7699999999999996,112
0.77,268
2.1699999999999995,14
1.17,567
0.67,323
2.6699999999999995,487
2.3699999999999997,40
1.5699999999999998,31
3.1699999999999995,113
1.4699999999999998,255
4.469999999999999,225
0.77,219
2.6699999999999995,133
0.67,155
1.27,85
9.469999999999997,290
0.77,592
1.27,435
0.87,11
0.97,17
0.97,293
1.27,25
1.17,37
0.77,47
4.769999999999999,556
3.669999999999999,37
3.369999999999999,473
1.9699999999999998,382
2.7699999999999996,28
0.67,200
0.77,396
1.17,183
1.0699999999999998,136
3.0699999999999994,21
1.5699999999999998,30
0.87,80
3.369999999999999,353
1.0699999999999998,99
2.9699999999999993,55
1.27,278
0.97,98
2.2699999999999996,100
0.97,99
0.67,53
6.969999999999999,174
1.27,535
2.7699999999999996,178
8.37,23
3.1699999999999995,129
4.969999999999999,40
1.4699999999999998,24
1.5699999999999998,32
4.469999999999999,432
3.0699999999999994,86
1.0699999999999998,13
6.469999999999999,25
0.97,279
1.27,612
0.67,213
2.6699999999999995,35
1.4699999999999998,226
0.67,54
8.37,394
5.369999999999999,141
0.67,478
5.5699999999999985,37
1.3699999999999999,23
2.3699999999999997,149
1.8699999999999997,296
1.0699999999999998,210
2.07,16
1.5699999999999998,31
0.87,26
0.97,79
2.9699999999999993,235
4.27,548
2.7699999999999996,465
11.469999999999997,615
2.2699999999999996,188
1.67,41
1.27,172
0.67,13
1.8699999999999997,92
0.67,20
0.67,119
1.3699999999999999,319
1.7699999999999996,156
1.27,196
2.3699999999999997,79
2.1699999999999995,172
1.27,22
0.77,153
0.67,440
0.77,432
1.17,120
0.87,442
0.97,154
0.97,59
3.0699999999999994,177
2.869999999999999,89
3.2699999999999996,298
5.669999999999999,124
4.469999999999999,86
0.97,92
1.5699999999999998,14
2.07,71
1.17,14
1.4699999999999998,178
1.0699999999999998,522
0.77,147
0.67,17
1.17,82
0.87,179
3.9699999999999993,625
1.67,637
1.67,77
6.0699999999999985,37
0.67,145
2.3699999999999997,158
2.1699999999999995,14
1.0699999999999998,13
0.67,142
1.4699999999999998,638
1.4699999999999998,506
7.969999999999998,295
5.0699999999999985,185
2.07,13
1.5699999999999998,630
0.97,32
1.5699999999999998,253
0.77,402
3.369999999999999,430
1.9699999999999998,353
0.97,339
0.77,43
10.269999999999998,404
0.97,68
1.9699999999999998,284
2.6699999999999995,85
3.669999999999999,551
1.0699999999999998,635
1.9699999999999998,71
1.3699999999999999,68
2.1699999999999995,151
1.17,199
2.7699999999999996,289
1.9699999999999998,12
0.77,33
1.67,74
1.4699999999999998,594
1.4699999999999998,301
1.9699999999999998,308
0.87,102
1.3699999999999999,22
2.7699999999999996,187
2.869999999999999,17
2.6699999999999995,73
0.77,185
0.87,17
3.369999999999999,278
0.97,337
1.0699999999999998,193
0.77,334
0.67,356
3.5699999999999994,276
1.0699999999999998,506
2.3699999999999997,216
1.7699999999999996,452
3.5699999999999994,631
1.0699999999999998,229
0.77,68
1.9699999999999998,129
3.669999999999999,242
11.169999999999998,159
1.17,144
1.67,516
1.0699999999999998,98
1.7699999999999996,49
4.169999999999999,102
2.07,246
6.269999999999999,197
6.169999999999999,428
3.0699999999999994,460
0.97,70
0.67,55
1.8699999999999997,53
0.67,14
0.87,15
1.0699999999999998,348
2.6699999999999995,582
1.5699999999999998,606
0.67,554
0.67,470
0.97,181
1.3699999999999999,28
0.67,185
1.0699999999999998,205
1.0699999999999998,363
0.67,58
2.869999999999999,527
0.77,11
1.0699999999999998,155
3.369999999999999,60
0.97,179
0.97,344
3.0699999999999994,72
1.7699999999999996,10
0.67,16
2.3699999999999997,307
2.3699999999999997,368
1.4699999999999998,162
5.5699999999999985,198
0.87,389
1.5699999999999998,26
3.1699999999999995,269
3.2699999999999996,30
2.5699999999999994,94
2.1699999999999995,27
14.469999999999997,261
1.0699999999999998,36
8.669999999999998,563
0.87,458
3.0699999999999994,628
0.87,41
2.07,105
1.27,17
2.3699999999999997,12
2.2699999999999996,242
0.67,84
1.67,495
1.0699999999999998,15
3.0699999999999994,268
9.469999999999997,22
1.3699999999999999,139
3.369999999999999,42
1.4699999999999998,247
0.77,149
0.97,115
2.1699999999999995,56
1.17,459
15.169999999999996,156
1.4699999999999998,59
2.2699999999999996,11
2.07,11
1.5699999999999998,19
4.969999999999999,235
1.3699999999999999,261
0.67,35
2.4699999999999998,70
2.9699999999999993,430
3.769999999999999,342
2.9699999999999993,155
6.469999999999999,421
1.4699999999999998,32
2.3699999999999997,174
1.4699999999999998,422
2.1699999999999995,89
1.0699999999999998,48
1.67,80
1.0699999999999998,47
3.5699999999999994,36
1.27,433
2.2699999999999996,402
1.67,17
0.87,210
0.97,260
1.0699999999999998,85
1.7699999999999996,232
2.3699999999999997,546
2.9699999999999993,69
2.4699999999999998,203
1.27,228
0.87,111
1.0699999999999998,544
1.0699999999999998,58
1.67,12
7.469999999999999,124
0.87,537
2.7699999999999996,188
2.1699999999999995,236
3.2699999999999996,175
1.27,368
0.77,129
1.5699999999999998,196
1.0699999999999998,20
1.27,204
1.8699999999999997,41
0.77,96
0.87,217
3.0699999999999994,217
11.869999999999997,206
1.27,159
0.77,300
1.0699999999999998,12
2.6699999999999995,334
1.9699999999999998,49
1.67,53
2.1699999999999995,575
2.5699999999999994,113
2.869999999999999,25
0.67,99
7.5699999999999985,220
2.6699999999999995,503
1.27,91
0.67,16
7.369999999999998,521
1.4699999999999998,10
1.27,257
10.469999999999997,87
1.27,22
0.87,360
9.169999999999998,388
1.5699999999999998,100
3.0699999999999994,618
0.87,123
2.07,567
1.0699999999999998,30
1.7699999999999996,32
2.5699999999999994,561
0.67,10
0.67,313
4.969999999999999,463
0.77,326
0.97,308
4.069999999999999,354
1.17,64
1.4699999999999998,201
0.87,34
1.17,157
9.269999999999998,13
1.3699999999999999,638
0.77,149
2.6699999999999995,32
1.8699999999999997,109
1.7699999999999996,340
3.2699999999999996,153
1.3699999999999999,471
0.77,358
1.17,81
1.3699999999999999,20
1.5699999999999998,327
0.67,222
1.0699999999999998,396
3.4699999999999993,106
5.169999999999999,47
2.5699999999999994,237
2.4699999999999998,26
1.4699999999999998,585
1.4699999999999998,150
0.97,48
2.3699999999999997,48
0.77,305
1.4699999999999998,110
0.77,80
4.27,21
0.77,412
0.97,299
0.67,35
13.069999999999997,614
1.27,65
2.5699999999999994,317
3.0699999999999994,260
1.8699999999999997,34
1.17,20
0.87,15
1.17,298
9.869999999999997,638
1.4699999999999998,465
1.0699999999999998,14
0.87,555
2.1699999999999995,75
1.5699999999999998,23
1.0699999999999998,243
0.97,181
1.3699999999999999,458
0.77,22
1.7699999999999996,618
8.869999999999997,289
2.869999999999999,380
2.869999999999999,164
0.87,258
2.6699999999999995,476
0.97,17
1.5699999999999998,257
3.0699999999999994,31
1.3699999999999999,225
0.67,238
1.17,286
0.87,380
1.67,517
1.7699999999999996,34
0.67,62
2.07,11
0.87,324
0.67,81
1.5699999999999998,16
1.8699999999999997,476
0.67,280
1.8699999999999997,18
2.5699999999999994,39
0.97,632
2.2699999999999996,62
1.9699999999999998,418
0.67,32
3.9699999999999993,115
3.0699999999999994,53
2.2699999999999996,15
2.1699999999999995,60
10.069999999999999,82
0.67,351
0.67,103
2.07,323
3.369999999999999,289
0.77,576
1.27,537
4.069999999999999,248
8.169999999999998,98
3.1699999999999995,12
2.07,370
3.2699999999999996,633
0.67,30
3.0699999999999994,192
0.87,289
1.17,46
1.27,81
0.97,82
3.4699999999999993,285
1.8699999999999997,638
0.77,14
11.369999999999997,144
0.67,75
0.97,19
1.67,60
2.7699999999999996,51
13.569999999999997,272
7.969999999999998,181
1.5699999999999998,13
1.67,24
2.6699999999999995,94
1.17,72
1.5699999999999998,175
2.5699999999999994,80
3.869999999999999,89
2.6699999999999995,18
0.67,372
2.07,417
2.1699999999999995,28
0.97,361
0.87,194
2.9699999999999993,145
3.1699999999999995,484
6.0699999999999985,290
1.17,204
0.97,404
1.4699999999999998,22
1.5699999999999998,77
10.769999999999998,411
14.469999999999997,77
1.0699999999999998,93
4.669999999999999,248
2.5699999999999994,132
1.27,26
2.4699999999999998,87
2.4699999999999998,43
1.27,264
0.77,22
16.169999999999998,64
0.77,18
2.9699999999999993,268
0.67,120
0.67,146
1.17,530
1.5699999999999998,13
0.77,360
6.369999999999998,451
2.6699999999999995,638
0.87,296
1.7699999999999996,623
1.5699999999999998,10
1.27,477
1.5699999999999998,108
1.7699999999999996,179
1.3699999999999999,436
2.869999999999999,12
0.87,228
0.87,256
2.9699999999999993,609
1.5699999999999998,404
1.27,253
6.0699999999999985,474
3.2699999999999996,562
4.869999999999999,337
0.87,172
2.6699999999999995,623
0.67,304
1.5699999999999998,333
1.4699999999999998,65
0.97,329
0.97,277
2.9699999999999993,236
1.4699999999999998,140
1.8699999999999997,544
1.67,139
0.67,132
2.7699999999999996,319
1.5699999999999998,50
0.87,10
1.0699999999999998,137
2.6699999999999995,188
0.87,139
1.7699999999999996,32
2.4699999999999998,530
0.67,32
1.4699999999999998,481
2.5699999999999994,46
0.67,533
0.67,254
1.4699999999999998,11
2.4699999999999998,278
2.1699999999999995,13
1.3699999999999999,434
0.97,94
8.37,272
1.17,49
3.1699999999999995,110
0.87,67
0.97,43
9.569999999999999,31
1.0699999999999998,40
2.1699999999999995,25
2.2699999999999996,123
7.0699999999999985,65
4.769999999999999,560
1.67,31
1.27,15
2.5699999999999994,26
0.67,16
2.5699999999999994,82
7.269999999999999,124
0.87,50
0.67,39
1.8699999999999997,158
5.669999999999999,113
2.9699999999999993,95
0.87,423
0.67,86
0.77,162
5.5699999999999985,223
2.7699999999999996,391
2.869999999999999,79
1.27,368
1.27,48
1.27,32
0.77,131
0.67,171
1.27,322
0.77,172
3.2699999999999996,66
2.3699999999999997,136
3.669999999999999,356
5.369999999999999,601
1.7699999999999996,356
1.8699999999999997,140
2.6699999999999995,430
1.3699999999999999,206
7.369999999999998,128
0.97,245
2.2699999999999996,422
1.5699999999999998,117
1.9699999999999998,43
2.9699999999999993,105
0.77,284
2.5699999999999994,52
0.87,26
2.5699999999999994,625
0.87,404
3.1699999999999995,516
2.07,19
1.7699999999999996,218
1.7699999999999996,11
1.27,10
1.0699999999999998,109
1.27,61
2.5699999999999994,20
1.3699999999999999,33
2.1699999999999995,183
1.27,493
0.87,112
2.4699999999999998,408
0.77,384
2.9699999999999993,161
9.469999999999997,393
1.17,54
2.2699999999999996,457
10.969999999999997,320
0.67,458
16.97,165
2.07,134
2.6699999999999995,37
4.769999999999999,191
1.7699999999999996,98
2.3699999999999997,10
1.0699999999999998,248
3.1699999999999995,414
1.27,364
8.969999999999999,324
2.9699999999999993,456
1.27,499
3.5699999999999994,22
0.87,14
6.669999999999998,59
0.97,16
0.67,559
4.169999999999999,176
1.0699999999999998,59
11.069999999999999,491
4.869999999999999,102
1.17,269
0.87,339
2.7699999999999996,585
0.67,62
2.1699999999999995,281
0.87,27
1.4699999999999998,229
0.67,268
0.97,25
3.4699999999999993,230
0.77,84
0.77,586
5.0699999999999985,157
0.77,313
0.67,485
0.77,176
1.67,636
3.2699999999999996,28
3.369999999999999,169
1.27,177
1.67,484
6.969999999999999,152
2.1699999999999995,129
0.87,509
3.5699999999999994,409
12.869999999999997,474
0.67,74
3.769999999999999,361
2.1699999999999995,161
3.0699999999999994,76
1.0699999999999998,132
0.77,11
0.77,563
1.0699999999999998,595
0.87,16
1.7699999999999996,108
1.8699999999999997,249
2.869999999999999,255
0.77,17
1.67,20
1.4699999999999998,74
0.87,556
0.97,193
3.2699999999999996,223
1.9699999999999998,540
1.0699999999999998,174
2.4699999999999998,93
3.369999999999999,133
1.17,331
0.97,58
2.2699999999999996,12
1.7699999999999996,73
1.8699999999999997,70
1.8699999999999997,319
4.27,18
0.77,18
0.97,19
0.87,45
1.5699999999999998,32
2.1699999999999995,131
1.3699999999999999,284
1.17,15
1.0699999999999998,13
11.169999999999998,333
1.3699999999999999,165
1.3699999999999999,293
0.87,39
1.0699999999999998,38
3.0699999999999994,202
1.8699999999999997,318
6.669999999999998,23
1.0699999999999998,69
0.97,24
1.4699999999999998,126
1.17,13
3.2699999999999996,145
3.2699999999999996,107
2.4699999999999998,80
1.3699999999999999,56
2.869999999999999,171
1.17,64
1.67,11
1.3699999999999999,99
3.9699999999999993,377
0.67,57
0.77,84
2.4699999999999998,157
1.67,367
1.4699999999999998,43
1.17,37
1.0699999999999998,53
4.169999999999999,75
3.869999999999999,463
0.97,19
1.5699999999999998,21
2.9699999999999993,223
1.4699999999999998,28
1.7699999999999996,16
1.8699999999999997,38
3.2699999999999996,213
1.27,28
1.3699999999999999,95
1.27,26
1.17,33
0.87,213
11.669999999999998,83
3.2699999999999996,19
1.3699999999999999,308
2.6699999999999995,598
1.0699999999999998,12
1.8699999999999997,19
2.07,566
2.07,117
1.4699999999999998,596
1.0699999999999998,115
4.169999999999999,102
1.3699999999999999,169
1.0699999999999998,72
0.87,480
5.0699999999999985,290
2.5699999999999994,64
1.0699999999999998,296
1.4699999999999998,565
5.269999999999999,26
16.569999999999997,77
3.1699999999999995,218
7.969999999999998,14
1.8699999999999997,526
0.87,138
0.97,78
4.869999999999999,37
0.67,328
0.67,26
2.4699999999999998,130
2.869999999999999,320
5.269999999999999,64
4.169999999999999,567
0.77,231
3.369999999999999,550
16.369999999999997,325
5.369999999999999,205
0.77,372
3.5699999999999994,86
0.87,485
6.169999999999999,21
2.1699999999999995,17
1.8699999999999997,89
2.6699999999999995,116
2.5699999999999994,11
0.97,405
1.27,542
1.3699999999999999,16
1.5699999999999998,338
1.17,10
3.2699999999999996,68
0.77,19
2.7699999999999996,69
1.8699999999999997,195
1.5699999999999998,10
10.869999999999997,36
1.4699999999999998,34
1.0699999999999998,10
0.97,473
0.87,88
0.67,401
2.3699999999999997,250
4.869999999999999,309
3.0699999999999994,174
0.67,22
1.27,42
2.3699999999999997,535
0.97,72
1.0699999999999998,33
0.97,71
3.369999999999999,406
6.0699999999999985,217
4.469999999999999,92
1.0699999999999998,50
1.8699999999999997,110
1.17,99
2.07,192
0.67,37
1.27,111
0.67,130
3.0699999999999994,418
8.469999999999999,244
2.07,502
9.269999999999998,243
1.7699999999999996,483
0.67,64
1.17,142
0.97,142
1.0699999999999998,66
2.07,94
4.27,211
0.77,23
0.67,620
1.0699999999999998,390
