planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius
2.6699999999999995,149,S165962902,Planet_2911,1.7758634417817318e-08,neptunes,0.007991825696157072,0.5943329422808316
3.669999999999999,543,S332204965,Planet_2912,4.313465607266247e-09,neptunes,0.02401517176926295,1.2561398522231229
1.4699999999999998,96,S180144919,Planet_2913,2.994077578392903e-09,mercuries,0.0009344017483024254,0.3776997855962732
0.97,21,S60879587,Planet_2914,1.5411050151980916e-08,mercuries,0.0025694301846859477,0.12585860966480475
2.5699999999999994,214,S402564154,Planet_2915,1.722876020873703e-08,neptunes,0.011057042602675824,0.5370211662284524
1.37,54,S252383739,Planet_2916,1.4002759478110476e-08,mercuries,0.006199317769632332,0.26439708154735675
7.5699999999999985,76,Snan,Planet_2917,3.8989414621656553e-07,hot_jupiters,0.00529814927581733,0.2960873857644871
4.469999999999999,403,S138588540,Planet_2918,1.4715410622815059e-08,neptunes,0.0008943882241567821,1.0273666477621537
1.7699999999999996,326,S53376588,Planet_2919,3.5399802318013177e-09,neptunes,0.009633592692142454,0.9540144395921172
2.6699999999999995,239,S451798625,Planet_2920,1.424453509490295e-08,neptunes,0.014618932192906362,0.6899723996824315
3.27,44,S362576875,Planet_2921,2.989220999461691e-07,neptunes,0.006959619466514232,0.20952488366657712
2.869999999999999,178,S436945778,Planet_2922,1.2000014595204925e-08,neptunes,0.00993807233502566,0.5418835714342157
1.97,429,S841336692,Planet_2923,2.3624771934745825e-09,neptunes,0.03403368264638829,0.8802794930097511
2.5699999999999994,136,S274338150,Planet_2924,2.156664747992805e-08,neptunes,0.010079883358151184,0.46079284151860533
2.97,53,S429283599,Planet_2925,1.864431095416679e-07,neptunes,0.005084705192350146,0.25188473197319083
0.67,199,Snan,Planet_2926,3.0705412831701618e-09,venuses,0.010065078811280867,0.5624875249076378
1.27,300,S38629186,Planet_2927,6.3225111437722964e-09,venuses,0.015635738437900473,0.849889275994486
2.27,15,S8676350,Planet_2928,4.842924144456548e-07,neptunes,0.003880351551102106,0.08347824163848282
2.5699999999999994,497,S298896136,Planet_2929,2.5447817161042467e-09,neptunes,0.009148782812387872,1.193152111583616
1.17,249,S410132066,Planet_2930,9.936281755163227e-09,venuses,0.01089110726909212,0.6414185346789062
2.5699999999999994,527,S122522167,Planet_2931,1.7342699148740229e-09,neptunes,0.008702890722713345,1.3077765801827987
1.67,537,S119624569,Planet_2932,2.322478344913644e-09,neptunes,0.05406969008666509,1.0726959867702623
0.87,307,S242906898,Planet_2933,2.0394683449291956e-09,venuses,0.006911932317077438,0.8993612000683182
1.0699999999999998,60,S185284200,Planet_2934,1.6030256125468954e-09,mercuries,0.016551709745096555,0.33713046306800304
2.5699999999999994,471,S270708113,Planet_2935,9.545811079135425e-09,neptunes,0.01635232741110184,0.8890775995936104
1.4699999999999998,516,S340909889,Planet_2936,2.1406825508153404e-09,earths,0.007343101477264839,1.0006696720056396
0.87,528,S446245637,Planet_2937,5.060573045086784e-10,earths,0.028862973219683365,1.2008424423421877
8.169999999999998,338,S253649701,Planet_2938,1.4265840128471393e-07,gas_giants,0.008206990800902017,0.8471590704147209
1.4699999999999998,275,S459941515,Planet_2939,1.0944633385698248e-08,venuses,0.014908537643017274,0.7169033835880003
4.169999999999999,57,S336893395,Planet_2940,1.03699711323838e-07,neptunes,0.005444008249284122,0.3221193875935096
1.67,44,S367279806,Planet_2941,8.937329678102807e-08,neptunes,0.004043761927258153,0.17070254064837936
0.97,172,S346339563,Planet_2942,1.3372278024236337e-08,venuses,0.0026888207332295983,0.44886226862381734
0.77,154,S101774867,Planet_2943,9.522211343497238e-10,mercuries,0.004923246054253094,0.3693500822805461
0.87,337,S268804174,Planet_2944,2.416008929955493e-09,venuses,0.013644392363878516,0.8167346368542655
0.67,10,S12421862,Planet_2945,3.310604793643721e-08,mercuries,0.0024408715021855608,0.06931221034184355
0.97,86,S357059973,Planet_2946,4.367771365135001e-09,mercuries,0.00673622781120257,0.33198209509700916
1.7699999999999996,20,S17855483,Planet_2947,1.5048219228290556e-07,neptunes,0.002997027416326421,0.142672755241281
2.77,19,S411249819,Planet_2948,4.1162160675025687e-07,neptunes,0.0010967810715463047,0.13130361374214128
9.369999999999996,71,S26133414,Planet_2949,4.857187054113363e-07,hot_jupiters,0.006287269799998184,0.30465491945299245
1.7699999999999996,520,S443910815,Planet_2950,3.4133831672450964e-09,neptunes,0.0030071438669363342,1.0180862655962595
1.17,67,S366661076,Planet_2951,3.3617471641731536e-09,mercuries,0.021067402381029516,0.3405865791088468
0.67,378,S235058181,Planet_2952,5.342537713936629e-10,earths,0.006280562495746879,0.9418038240489877
4.169999999999999,11,S368282991,Planet_2953,1.093627406469555e-06,neptunes,0.00015766466493016278,0.0931092527079927
0.77,124,S219880402,Planet_2954,7.793791180708934e-09,venuses,0.01405298539374048,0.4538257390338897
2.97,601,S22566555,Planet_2955,9.41372886133056e-09,neptunes,0.031566595450383025,1.135161972816711
1.27,152,S92248708,Planet_2956,1.5677087137287143e-08,venuses,0.012300870432494868,0.5108895455767879
3.27,262,S96891272,Planet_2957,1.5456678642753456e-08,neptunes,0.003960840363037135,0.6912294688099183
1.17,57,S282557080,Planet_2958,3.3719898132706397e-09,mercuries,0.007812893218286831,0.2423585196518326
3.47,274,S326205407,Planet_2959,3.922003871545958e-08,neptunes,0.027820185719158792,0.6237299975947089
0.87,86,S44025243,Planet_2960,2.4238108467129228e-09,mercuries,0.0076034358815178305,0.33198209509700916
1.37,117,S66409287,Planet_2961,2.9671548712484544e-08,venuses,0.00883018527027786,0.42688767743866385
2.37,237,S445857995,Planet_2962,1.3857733092275806e-08,neptunes,0.002949351924778383,0.6079628086072555
0.87,208,S81248321,Planet_2963,5.626792074968086e-09,venuses,0.003941471481304819,0.5594940343974131
0.67,130,S374312723,Planet_2964,7.229775083672127e-09,venuses,0.0035524923826565713,0.4142150135747899
1.7699999999999996,103,S226747483,Planet_2965,1.9218185887108772e-08,neptunes,0.005564374775905511,0.3014268535402275
3.27,538,S130183210,Planet_2966,1.1626413922685795e-08,neptunes,0.025141791241456386,1.039732017827074
1.37,192,S336781117,Planet_2967,6.511016057818673e-09,venuses,0.011980004638273187,0.788058153598144
6.769999999999999,224,S280310048,Planet_2968,8.770250513614241e-08,gas_giants,0.23625346884718462,0.8317577788306979
2.47,59,S397616649,Planet_2969,1.0812865126639442e-07,neptunes,0.005121921225712424,0.2697681053846255
5.369999999999999,23,S395401483,Planet_2970,1.5332333229719404e-06,neptunes,0.0031741123387222622,0.12288628669281312
1.67,67,S311959703,Planet_2971,3.2371393393925446e-08,neptunes,0.008315679882046872,0.2796546442267395
0.97,259,S164542749,Planet_2972,1.084722102829571e-09,earths,0.019368260312536443,0.9477149315437289
0.67,211,S270468250,Planet_2973,4.361260383333094e-09,venuses,0.007407286561053758,0.5073309461430114
2.47,241,S280793949,Planet_2974,7.592560252525927e-09,neptunes,0.01673122345497182,0.9618827267647233
0.77,137,S447823435,Planet_2975,5.287948735908728e-09,venuses,0.01033264025203607,0.5738084777304103
1.67,132,S281571831,Planet_2976,1.0244262072577573e-08,neptunes,0.005867494163622489,0.47099214603975453
1.7699999999999996,193,S405226902,Planet_2977,1.2801407298220095e-08,neptunes,0.010276495937096466,0.5632474653419188
1.87,550,S325251252,Planet_2978,3.9046302387775005e-09,neptunes,0.0176571759014993,1.0204004897549928
0.87,24,S250158330,Planet_2979,4.147745018990997e-09,mercuries,0.00010102103318187194,0.15604005710127636
1.97,202,S380157588,Planet_2980,1.0746217152113734e-08,neptunes,0.014537784460657146,0.5775844310055165
8.469999999999999,567,S358499651,Planet_2981,8.398026916928184e-08,gas_giants,0.00853809678289194,1.1201777921417926
2.6699999999999995,241,S464774815,Planet_2982,5.420831480906482e-09,neptunes,0.020871333024369745,0.8675053896419527
0.87,162,S77490014,Planet_2983,5.438569764725894e-09,venuses,0.0077114640663348295,0.5747475543451712
2.1699999999999995,309,S364981219,Planet_2984,4.986793589727107e-09,neptunes,0.00786320478646308,0.7394986531508296
1.5699999999999998,24,S293618282,Planet_2985,1.9321042966102813e-07,neptunes,0.00262636146341402,0.1244901782277187
1.67,78,S88523071,Planet_2986,1.5556402937785595e-08,neptunes,0.0033814256297178707,0.39321274453900706
1.67,14,S214664575,Planet_2987,1.240647714981297e-07,neptunes,0.004230195256526233,0.10852409095822312
0.87,221,S117162940,Planet_2988,3.7912576886167615e-09,venuses,0.006120213939034958,0.7116138920300232
2.97,55,S293608218,Planet_2989,6.767348068843662e-08,neptunes,0.005531509366468667,0.27326898572218045
0.87,111,S397593576,Planet_2990,5.938818195092439e-10,mercuries,0.007513916577025522,0.36279608891879783
0.67,638,S61897561,Planet_2991,3.4663605492507063e-10,earths,0.034896572166621134,1.23007487447312
1.37,208,S460172517,Planet_2992,1.4397207877567818e-08,venuses,0.016359827135573247,0.6041761845430075
2.1699999999999995,77,S417170117,Planet_2993,2.7854960313503716e-08,neptunes,0.006646948222616715,0.35104299577705933
0.97,638,S246942458,Planet_2994,4.57703898804038e-10,earths,0.038532973729895344,1.480250954235384
1.7699999999999996,81,S262691761,Planet_2995,7.549767450717368e-09,neptunes,0.0030076990917879427,0.38047874653527936
1.5699999999999998,149,S227271997,Planet_2996,3.1346304933783325e-09,neptunes,0.007050616759350919,0.6651164430601167
2.5699999999999994,46,S220514768,Planet_2997,3.7399728537577616e-08,neptunes,0.004692312457094055,0.25617783925397797
0.67,104,S345036823,Planet_2998,6.165275427851817e-10,mercuries,0.006709287070271591,0.3555996114036458
1.4699999999999998,267,S139196106,Planet_2999,1.2529466854046538e-08,venuses,0.022015784487494597,0.7135909626944443
1.17,37,S193265875,Planet_3000,1.4682412569736806e-08,mercuries,0.0045290222623646,0.17796430471576216
4.869999999999999,450,Snan,Planet_3001,2.005235382952164e-08,neptunes,0.017340307902759113,0.9690641331518876
1.7699999999999996,31,S281624020,Planet_3002,1.384352540273172e-07,neptunes,0.004517367361738213,0.1624495276587384
2.5699999999999994,111,S140074975,Planet_3003,4.696715109618123e-08,neptunes,0.0023552709431846966,0.36727521926239604
8.869999999999997,320,S117896243,Planet_3004,1.314740426545017e-07,gas_giants,0.007907370182442593,0.8323289398309784
1.4699999999999998,552,S166417326,Planet_3005,9.184785421600303e-10,earths,0.01551265516599018,1.4402252822225567
1.37,103,S114939105,Planet_3006,5.550384740744137e-09,mercuries,0.0065613289174605615,0.36733199138720685
0.77,56,S256746748,Planet_3007,4.941022840446529e-09,mercuries,0.0034194779963552476,0.24854980812913752
0.97,71,S169225390,Planet_3008,4.717070566851721e-09,mercuries,0.0009696806893258734,0.31989984526427206
1.5699999999999998,198,S470626909,Planet_3009,4.08694739838717e-09,neptunes,0.002288355135666336,0.5424859210802794
0.67,300,S144102113,Planet_3010,2.202601969503012e-09,venuses,0.014905810247755903,0.6857266486919574
0.77,123,S281877192,Planet_3011,1.314262742379761e-09,mercuries,0.0026823432529960644,0.3973607374981054
0.67,103,S187195953,Planet_3012,5.436861486801862e-10,mercuries,0.008808010928691575,0.37058331038334286
0.67,211,S439869953,Planet_3013,2.4094653918724307e-09,venuses,0.00517010443792346,0.663017109146256
0.67,153,S134431639,Planet_3014,4.407806740260726e-09,venuses,0.0030897560758334952,0.5040840500626409
1.37,241,S264052522,Planet_3015,1.0361874805518605e-08,venuses,0.018812148274544287,0.6398063585290455
3.1699999999999995,520,S298514156,Planet_3016,1.17790377726131e-08,neptunes,0.0110867332938748,1.0273889166799344
0.67,121,S416612744,Planet_3017,6.807075510627013e-09,venuses,0.0028762094417662067,0.41446547154029995
1.37,573,S187713602,Planet_3018,1.3137808634613707e-09,earths,0.01918397569415542,1.198772606019655
1.7699999999999996,400,S258868172,Planet_3019,4.217282722150837e-09,neptunes,0.002947577093841474,0.9659253515731597
1.0699999999999998,347,S94306177,Planet_3020,4.994281073887894e-09,venuses,0.007891970353973501,0.8354071819797351
1.17,477,S26525674,Planet_3021,1.2385009711907629e-09,earths,0.01714257548699009,1.0262505754915023
0.77,35,S169052813,Planet_3022,6.86988397170837e-09,mercuries,0.0005314773865146957,0.2014233186643502
2.6699999999999995,509,S324382051,Planet_3023,2.1209818429773727e-09,neptunes,0.02530193512000951,1.3503459114340035
8.069999999999999,196,S175740589,Planet_3024,2.844220421870925e-07,gas_giants,0.018471155057860678,0.5795992104412727
1.87,561,S351491907,Planet_3025,1.8143175282664988e-09,neptunes,0.02709393329492072,1.4407565491848513
2.6699999999999995,93,S397538321,Planet_3026,6.966603778959195e-08,neptunes,0.01373515960011163,0.3220166310750669
1.0699999999999998,402,S330503485,Planet_3027,1.0509569376317994e-09,earths,0.016980587444078127,1.1314313291673954
5.069999999999999,243,S115689489,Planet_3028,4.3224635975520326e-08,neptunes,0.007231202172936055,0.6214808962410735
0.67,242,S167839774,Planet_3029,1.9739649923204924e-09,venuses,0.009180159597464288,0.7380426612861914
1.4699999999999998,638,S254220080,Planet_3030,1.1994470557442639e-09,earths,0.026251521305237537,1.4310868288784757
1.17,79,S4973363,Planet_3031,2.2374726267438793e-09,mercuries,0.0009371395637640598,0.31529037311655833
1.7699999999999996,95,S119742660,Planet_3032,8.968052559088292e-09,neptunes,0.0032442128152163066,0.36519735019336946
0.67,32,S321439183,Planet_3033,5.648191229386246e-09,mercuries,0.0066906855290014625,0.17597615209562667
7.769999999999999,220,S302136084,Planet_3034,2.0241836358777067e-07,gas_giants,0.006322574860082614,0.6033043868509791
1.97,13,S236866556,Planet_3035,3.034228643662995e-07,neptunes,0.0007394582845795626,0.10065435891872405
2.27,140,S464322127,Planet_3036,9.261117157454277e-09,neptunes,0.003055045191287732,0.45507315407666976
1.7699999999999996,633,S312885172,Planet_3037,2.2977486838388226e-09,neptunes,0.014337525898024707,1.0205899319872984
0.77,176,S78193340,Planet_3038,6.541869868037251e-09,venuses,0.0026751368760593347,0.5111199235998781
1.87,40,S9068085,Planet_3039,4.63355672725832e-08,neptunes,0.00539889347212195,0.23115524932764803
2.6699999999999995,490,S17203175,Planet_3040,5.006080793320369e-09,neptunes,0.0013503104988935304,1.0748506719753679
1.27,417,S213192767,Planet_3041,1.7495729809852586e-09,earths,0.007724547578515542,0.9146874696981856
3.669999999999999,348,S334747932,Planet_3042,1.1957985710887408e-08,neptunes,0.005656665948569401,0.869844902790772
2.07,534,S139637916,Planet_3043,3.617549668715776e-09,neptunes,0.0009673368594566386,1.1957999999262205
4.169999999999999,254,S201698544,Planet_3044,3.8886479723736746e-08,neptunes,0.01446804502293519,0.596610292175788
1.97,444,S278708487,Planet_3045,5.813257036442221e-09,neptunes,0.02362235709363611,0.9331675470580519
1.0699999999999998,129,S407591297,Planet_3046,4.210510212435031e-09,mercuries,0.005795503174397722,0.3314487612924073
0.87,99,S270355392,Planet_3047,7.910461099697008e-10,mercuries,0.0030612364851373163,0.335376186813775
2.6699999999999995,67,S23863414,Planet_3048,9.395696397432187e-08,neptunes,0.002693856076686449,0.27821309984083586
1.4699999999999998,252,S376865733,Planet_3049,1.2009406329036528e-08,venuses,0.013548759546987255,0.6832185932111928
0.97,18,S385721987,Planet_3050,1.1965888119471577e-08,mercuries,0.002490092189621496,0.14167336646626505
1.97,186,S269826647,Planet_3051,8.200511202319955e-09,neptunes,0.00521759597892128,0.5749379804842075
0.67,124,S399106661,Planet_3052,5.837945339345837e-09,venuses,0.0083744146560308,0.432097266400995
1.0699999999999998,624,S381949122,Planet_3053,6.316031120779356e-10,earths,0.0485690663142899,1.4702065548837702
0.77,452,S138734401,Planet_3054,5.399514424278925e-10,earths,0.022067731086174262,0.9984610418040982
11.169999999999998,289,S355547281,Planet_3055,2.6371169446088574e-07,gas_giants,0.02860928624511258,0.7806759635782007
2.77,14,S17331239,Planet_3056,7.38049644046827e-07,neptunes,0.00040311342674857205,0.11390560562246235
0.67,44,S329296696,Planet_3057,1.1263877063258267e-09,mercuries,0.0001089145999901559,0.24988732431432975
0.67,93,S285466899,Planet_3058,4.905728006113563e-10,mercuries,0.008030046694679636,0.3419904035688872
3.769999999999999,539,S85765929,Planet_3059,4.788523741621127e-09,neptunes,0.018352595128871645,1.024689069958068
4.669999999999999,11,S403799988,Planet_3060,2.4643042084772796e-06,neptunes,0.002449829109368824,0.08679109808039559
1.27,88,S325632899,Planet_3061,2.086635818475137e-09,mercuries,0.0030099590120338956,0.29372944946376783
3.0699999999999994,505,S55172317,Planet_3062,7.572815534585378e-09,neptunes,0.018337703541972086,1.2866894858235403
0.77,251,S375841179,Planet_3063,2.2538247502835995e-09,venuses,0.0005580375463440987,0.7636917328149021
5.569999999999999,406,S95431294,Planet_3064,2.526449498396815e-08,neptunes,0.010446355269072172,0.9428965102979495
2.6699999999999995,13,S206556127,Planet_3065,9.753866549305492e-07,neptunes,0.0018766451396285521,0.09226291675805622
5.969999999999999,53,S196851890,Planet_3066,9.524343519094191e-07,neptunes,0.005210827485104283,0.1936194204991632
1.17,385,S41038121,Planet_3067,5.871869230049604e-09,venuses,0.012008979938160372,0.8362355713284814
5.769999999999999,109,S28346317,Planet_3068,1.5360725727319784e-07,neptunes,0.003396217624440594,0.42163813782380066
